update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,12288,760.5813783114539,156,0.3632161434118946,0.3978114894375448,0.0,0.9859374761581421,41.875,25.23607289179519,1.0,64.0,1.8743466138839722,0.114024861715734,-0.03209553565829992,0.017739189439453185,0.10369480818077381,0.3632161434118946,0.3978114894375448,0.0,0.9859374761581421
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,14336,765.8259122692041,158,0.282395834227403,0.31695648898566625,0.0,0.971875011920929,47.71111111111111,19.68035932623885,2.0,64.0,1.8605596721172333,0.14771612361073494,-0.023812434868887067,0.013256867649033666,0.05863716454975154,0.282395834227403,0.31695648898566625,0.0,0.971875011920929
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,16384,778.3219461277508,161,0.3285807284216086,0.37551951837352343,0.0,0.971875011920929,44.041666666666664,23.507940443366977,2.0,64.0,1.8505915850400925,0.1520675653591752,-0.012135648576077074,0.016894201864488423,0.1141561670725674,0.3285807284216086,0.37551951837352343,0.0,0.971875011920929
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
9,18432,769.782999477368,163,0.3110039899957941,0.3553984673243004,0.0,0.971875011920929,45.212765957446805,21.99993826897796,2.0,64.0,1.8479855507612228,0.13166500627994537,-0.03294743853621185,0.01620635366998613,0.08936279293542662,0.3110039899957941,0.3553984673243004,0.0,0.971875011920929
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,20480,778.5583393432634,166,0.3436523461714387,0.354707492271864,0.0,0.9437500238418579,43.5625,22.284997055193884,4.0,64.0,1.8243628144264221,0.13873091153800488,-0.029788704589009285,0.01563483662903309,0.09158468490694549,0.3436523461714387,0.354707492271864,0.0,0.9437500238418579
11,22528,756.5307500826113,169,0.4345108682046766,0.37378991537522205,0.0,0.9859374761581421,37.73913043478261,23.77286979677235,1.0,64.0,1.807924285531044,0.1721787303686142,-0.03447389369830489,0.018711934331804514,0.1372996851672174,0.4345108682046766,0.37378991537522205,0.0,0.9859374761581421
12,24576,774.4427433621457,171,0.41458333173283823,0.36312655154789464,0.0,0.9859374761581421,39.25925925925926,23.200562880452313,1.0,64.0,1.7816362082958221,0.21381943486630917,-0.013076336006633937,0.01789516967255622,0.14039210868296143,0.41458333173283823,0.36312655154789464,0.0,0.9859374761581421
13,26624,784.3164184790007,174,0.4399245687086007,0.3501168993143149,0.0,0.957812488079071,37.62068965517241,22.194926094762334,3.0,64.0,1.7846929430961609,0.2619169391691685,-0.013565519246185431,0.019464101758785546,0.11388535748238944,0.4399245687086007,0.3501168993143149,0.0,0.957812488079071
14,28672,757.1788721333752,177,0.5418704718999241,0.3684924275404529,0.0,0.9859374761581421,30.82608695652174,23.685717901600064,1.0,64.0,1.7365799695253372,0.30087535828351974,-0.02505815587937832,0.020337171154096723,0.13620350753141575,0.5418704718999241,0.3684924275404529,0.0,0.9859374761581421
15,30720,750.1895655260205,180,0.6044704856144058,0.32291281375166403,0.0,0.9859374761581421,27.13888888888889,21.176051433659385,1.0,64.0,1.7180422693490982,0.3410263955593109,-0.031327602453529835,0.022787941619753838,0.15825523940414984,0.6044704856144058,0.32291281375166403,0.0,0.9859374761581421
16,32768,741.0656131894465,182,0.5177246085368097,0.37336621349259663,0.0,0.9859374761581421,32.40625,23.993956758681968,1.0,64.0,1.7491622567176819,0.2797849662601948,-0.005593373964074999,0.020375510677695274,0.12355606752597903,0.5177246085368097,0.37336621349259663,0.0,0.9859374761581421
17,34816,765.4200198155297,185,0.5651116088032723,0.3565773027667008,0.0,0.9859374761581421,29.3,22.8306498249299,1.0,64.0,1.697020873427391,0.3083045296370983,-0.017222105816472322,0.023907423950731754,0.15219205974102573,0.5651116088032723,0.3565773027667008,0.0,0.9859374761581421
18,36864,751.9471633605834,188,0.6114166690905889,0.3326576796838634,0.0,0.971875011920929,26.4,21.439527357974416,2.0,64.0,1.6206614524126053,0.32530835270881653,-0.04578044288791716,0.02306353859603405,0.14825909511894653,0.6114166690905889,0.3326576796838634,0.0,0.971875011920929
19,38912,744.0667665981641,190,0.6477289231883925,0.3171397606731504,0.0,0.971875011920929,24.058139534883722,20.57338235815756,2.0,64.0,1.6144942492246628,0.40766455233097076,-0.0339267086237669,0.028416969580575824,0.20471341286490832,0.6477289231883925,0.3171397606731504,0.0,0.971875011920929
20,40960,756.5400782580175,193,0.6559840416971673,0.33094812203016777,0.0,0.9859374761581421,23.404255319148938,21.4814710602774,1.0,64.0,1.6017057746648788,0.41219909116625786,-0.0232327482663095,0.02522467542439699,0.14115346612208773,0.6559840416971673,0.33094812203016777,0.0,0.9859374761581421
21,43008,750.4888998002322,196,0.6984879041230807,0.2885274549036292,0.0,0.971875011920929,20.752688172043012,18.895101438339225,2.0,64.0,1.5749079138040543,0.44114020839333534,-0.018124668509699404,0.024929655715823174,0.1689251696861108,0.6984879041230807,0.2885274549036292,0.0,0.971875011920929
22,45056,760.518079839247,199,0.6993125006556511,0.3057316507247325,0.0,0.9859374761581421,20.6,19.99549949363606,1.0,64.0,1.586238071322441,0.4646941050887108,0.013932609843323007,0.024427461437880993,0.19496722781165582,0.6993125006556511,0.3057316507247325,0.0,0.9859374761581421
23,47104,759.939522154529,201,0.7085486793747315,0.30066227985646427,0.0,0.971875011920929,19.83653846153846,19.315254322845792,2.0,64.0,1.5999860316514969,0.4828127436339855,-0.006515266402857378,0.023284307215362787,0.2563950763039124,0.7085486793747315,0.30066227985646427,0.0,0.971875011920929
24,49152,754.3385636002263,204,0.6612068980760958,0.3145568288121783,0.0,0.9859374761581421,23.35632183908046,20.87729725070084,1.0,64.0,1.599791869521141,0.46216679364442825,0.025763059325981885,0.02364872465841472,0.15155791442948102,0.6612068980760958,0.3145568288121783,0.0,0.9859374761581421
25,51200,737.690255501266,207,0.7485294100366721,0.26784740503127075,0.0,0.9859374761581421,17.34453781512605,17.580277803366137,1.0,64.0,1.5093137472867966,0.5238485410809517,-0.025746891275048256,0.026051520835608244,0.14984390641348944,0.7485294100366721,0.26784740503127075,0.0,0.9859374761581421
26,53248,775.5757151399762,209,0.7297286183426255,0.28010239334743015,0.0,0.9859374761581421,18.657894736842106,18.49742938393011,1.0,64.0,1.5061158537864685,0.5016966834664345,-0.00040305202128365636,0.02174211642704904,0.15576323037339812,0.7297286183426255,0.28010239334743015,0.0,0.9859374761581421
27,55296,754.6085358910453,212,0.7738614355524381,0.21657826003632316,0.0,0.971875011920929,15.86046511627907,14.643962793427699,2.0,64.0,1.4198414832353592,0.5840951651334763,-0.01093273505102843,0.020093426341190934,0.2187771970052607,0.7738614355524381,0.21657826003632316,0.0,0.971875011920929
28,57344,749.1760824891883,215,0.8020900956221989,0.1838358851717272,0.0,0.9859374761581421,13.935064935064934,12.492426445742113,1.0,64.0,1.4133907556533813,0.632408082485199,-0.047433286206796765,0.016993008786812425,0.27186223603400916,0.8020900956221989,0.1838358851717272,0.0,0.9859374761581421
29,59392,753.6125065184907,218,0.7935233771345997,0.20230043406435902,0.0,0.9859374761581421,14.465648854961833,13.562576321900798,1.0,64.0,1.4323521703481674,0.605527825653553,0.007560738304164261,0.016121091204695404,0.13062332396515386,0.7935233771345997,0.20230043406435902,0.0,0.9859374761581421
30,61440,738.2574355079091,220,0.7964072468079579,0.23839581047036607,0.0,0.9859374761581421,14.070063694267516,15.618914978047751,1.0,64.0,1.3519119322299957,0.6081085130572319,-0.006881904220790602,0.02323552453890443,0.2603821343903314,0.7964072468079579,0.23839581047036607,0.0,0.9859374761581421
31,63488,743.8965887535143,223,0.8351608729926792,0.13690596348832648,0.21250000596046448,0.9859374761581421,11.721893491124261,9.735535164304087,1.0,56.0,1.384141594171524,0.6884772926568985,-0.0048331746947951615,0.012431451701559126,0.11160772651803316,0.8351608729926792,0.13690596348832648,0.21250000596046448,0.9859374761581421
32,65536,744.517750079696,226,0.7899809162352831,0.213601738911562,0.0,0.9859374761581421,14.717557251908397,14.415997691898717,1.0,64.0,1.420304462313652,0.6297634392976761,0.037263404577970505,0.016424176516011357,0.15031685410493,0.7899809162352831,0.213601738911562,0.0,0.9859374761581421
33,67584,741.2270785861145,229,0.8034216782809058,0.22603784244162323,0.0,0.9859374761581421,13.708860759493671,15.144579093435409,1.0,64.0,1.3742689490318298,0.636933796107769,0.0323830908164382,0.01987749384716153,0.13585800593691374,0.8034216782809058,0.22603784244162323,0.0,0.9859374761581421
34,69632,750.7359140025899,231,0.7878080982137734,0.21576004831434079,0.0,0.9859374761581421,14.788732394366198,14.275375718848968,1.0,64.0,1.3703172355890274,0.6268230751156807,0.030293771997094154,0.015484615578316152,0.13924518478300976,0.7878080982137734,0.21576004831434079,0.0,0.9859374761581421
35,71680,745.3734294649662,234,0.8015190983812014,0.18676187067038383,0.0,0.9859374761581421,13.916666666666666,12.459099753459986,1.0,64.0,1.38533253967762,0.6523482128977776,0.011153020022902638,0.01462869020178914,0.11434301303111606,0.8015190983812014,0.18676187067038383,0.0,0.9859374761581421
36,73728,746.2349028101995,237,0.7849550198650721,0.22243866652194735,0.0,0.9859374761581421,15.022727272727273,14.898884394421854,1.0,64.0,1.3732104748487473,0.6097241044044495,0.03118374157929793,0.015873190248385072,0.15020199912473536,0.7849550198650721,0.22243866652194735,0.0,0.9859374761581421
37,75776,723.7707845128388,240,0.804498406921982,0.204914744128396,0.0,0.9859374761581421,13.630573248407643,13.53141502818596,1.0,64.0,1.3204227685928345,0.6386313214898109,-0.01013451861217618,0.019655460258945823,0.1530770803389495,0.804498406921982,0.204914744128396,0.0,0.9859374761581421
38,77824,751.0885482432045,242,0.79592391308667,0.2091085369049887,0.0,0.9859374761581421,14.202898550724637,13.719318559729242,1.0,64.0,1.3262449204921722,0.5889010578393936,-0.0030278928170446306,0.017890949500724673,0.14348749770280633,0.79592391308667,0.2091085369049887,0.0,0.9859374761581421
39,79872,0.8024528798890518,2795,0.8035828032691008,0.22610923821340972,0.0,0.9859374761581421,13.605095541401274,14.817685233919256,1.0,64.0,1.3280827403068542,0.6092489585280418,0.01229523154324852,0.017039797035977244,0.17076388154819744,0.8035828032691008,0.22610923821340972,0.0,0.9859374761581421
40,81920,663.9503438655158,2798,0.8127246094867587,0.2123047306280333,0.0,0.9859374761581421,13.00625,13.93130327490935,1.0,64.0,1.3033730536699295,0.6152874156832695,-0.00979822943918407,0.017949776956811547,0.1457836541494559,0.8127246094867587,0.2123047306280333,0.0,0.9859374761581421
41,83968,684.4490316247342,2801,0.8374817259827553,0.16201851648510252,0.0,0.9859374761581421,11.473684210526315,11.109405840210322,1.0,64.0,1.2644769251346588,0.660137452185154,-0.01503263707854785,0.014891171245835721,0.15709046958667866,0.8374817259827553,0.16201851648510252,0.0,0.9859374761581421
42,86016,710.40048218283,2804,0.8192739510786033,0.17675995754430052,0.0,0.9859374761581421,12.766467065868264,12.193031340355006,1.0,64.0,1.241128072142601,0.6605461910367012,-0.0016550468717468902,0.01674824790097773,0.13852059204001416,0.8192739510786033,0.17675995754430052,0.0,0.9859374761581421
43,88064,733.0031857294883,2806,0.8166324022765222,0.16670909476454807,0.15625,0.971875011920929,13.039473684210526,11.85486885260505,2.0,60.0,1.298478752374649,0.6552741453051567,0.01266793443937786,0.014395451522432268,0.15075257764562505,0.8166324022765222,0.16670909476454807,0.15625,0.971875011920929
44,90112,733.2614798763434,2809,0.79513644290642,0.22133144887752101,0.0,0.9859374761581421,14.267605633802816,14.689708715775627,1.0,64.0,1.3567883968353271,0.619248665869236,0.021950826165266335,0.017984982347115874,0.16500677232759792,0.79513644290642,0.22133144887752101,0.0,0.9859374761581421
45,92160,671.1062041076856,2812,0.8178852211754277,0.17123941288455577,0.0,0.9859374761581421,12.90566037735849,11.974707334998643,1.0,64.0,1.3546640872955322,0.6543033942580223,0.011878293575136922,0.014144459855742753,0.12153431342512867,0.8178852211754277,0.17123941288455577,0.0,0.9859374761581421
46,94208,728.923973753785,2815,0.8287843183716598,0.19906351732887584,0.0,0.9859374761581421,12.052023121387283,13.664123691397142,1.0,64.0,1.3391438722610474,0.651449166238308,0.012031165417283773,0.01717761775944382,0.16000146151296568,0.8287843183716598,0.19906351732887584,0.0,0.9859374761581421
47,96256,741.2825365966812,2818,0.7959309889831476,0.22325183923851402,0.0,0.9859374761581421,14.215277777777779,14.849786378207433,1.0,64.0,1.4026412814855576,0.6065235361456871,0.0354105313308537,0.018863850506022573,0.13621738096248787,0.7959309889831476,0.22325183923851402,0.0,0.9859374761581421
48,98304,723.4611818851689,2821,0.8212747715595292,0.18080572334511158,0.0,0.9859374761581421,12.579268292682928,12.289190548716103,1.0,64.0,1.3898510932922363,0.6541384980082512,-0.003750473180843983,0.016685211565345526,0.11784927823163321,0.8212747715595292,0.18080572334511158,0.0,0.9859374761581421
49,100352,746.6375709321958,2823,0.7990559903490875,0.2205088192327286,0.0,0.9859374761581421,13.993055555555555,14.636567850468156,1.0,64.0,1.4257874637842178,0.6096294596791267,0.029268134152516723,0.019028049428015947,0.16556522727084633,0.7990559903490875,0.2205088192327286,0.0,0.9859374761581421
50,102400,735.2861270909377,2826,0.800345980482442,0.2284935449292269,0.0,0.9859374761581421,13.892857142857142,15.211694950442114,1.0,64.0,1.431834265589714,0.584315724670887,0.014837628776149359,0.019035542150959373,0.1484677025901613,0.800345980482442,0.2284935449292269,0.0,0.9859374761581421
51,104448,722.1090276925456,2829,0.7946784449876219,0.24057320909095453,0.0,0.9859374761581421,14.18840579710145,15.7744752202097,1.0,64.0,1.467620626091957,0.5888441577553749,0.0252157561480999,0.020275405375286937,0.17286473764043042,0.7946784449876219,0.24057320909095453,0.0,0.9859374761581421
52,106496,742.5670411313523,2832,0.7871682386181943,0.23259269677601876,0.0,0.9859374761581421,14.842465753424657,15.583486322862884,1.0,64.0,1.4210897237062454,0.5958205386996269,-0.010634206148097292,0.01901509123854339,0.16234480911588733,0.7871682386181943,0.23259269677601876,0.0,0.9859374761581421
53,108544,748.7501784287876,2834,0.8104133702625956,0.16550820988736228,0.0,0.9859374761581421,13.436708860759493,11.56075505850863,1.0,64.0,1.3647372722625732,0.6380594670772552,-0.04857926396653056,0.0155098409159109,0.1502948814237217,0.8104133702625956,0.16550820988736228,0.0,0.9859374761581421
54,110592,731.6140407598147,2837,0.8220726671707199,0.17673144571922697,0.0,0.971875011920929,12.524096385542169,11.99231772529584,2.0,64.0,1.371626615524292,0.6556064411997795,-0.010292686871252954,0.015289331087842584,0.11649166810420744,0.8220726671707199,0.17673144571922697,0.0,0.971875011920929
55,112640,742.7816973045552,2840,0.7766641264523917,0.20973443445496986,0.0,0.9859374761581421,15.65040650406504,14.088560625030542,1.0,64.0,1.4177804440259933,0.616757296025753,0.03302838932722807,0.01663596776779741,0.13125125937457088,0.7766641264523917,0.20973443445496986,0.0,0.9859374761581421
56,114688,735.4771349633937,2843,0.7986962589298844,0.21231579176146173,0.0,0.9859374761581421,14.13375796178344,14.443871396186356,1.0,64.0,1.3285833597183228,0.6331060528755188,-0.013376267452258617,0.01897437870502472,0.13231557346172404,0.7986962589298844,0.21231579176146173,0.0,0.9859374761581421
57,116736,746.0865414864624,2846,0.8098541651169459,0.18711409433652554,0.0,0.9859374761581421,13.426666666666666,12.914770183355525,1.0,64.0,1.3666107207536697,0.6291517242789268,0.0029615189996547997,0.015521490247920156,0.11947585492002,0.8098541651169459,0.18711409433652554,0.0,0.9859374761581421
58,118784,755.8198875412394,2848,0.8232349541820125,0.17610125116774022,0.0,0.9859374761581421,12.438271604938272,11.929805684893497,1.0,64.0,1.32827128469944,0.6388509199023247,-0.022699500084854662,0.01617149543017149,0.1413249833673379,0.8232349541820125,0.17610125116774022,0.0,0.9859374761581421
59,120832,745.0323434099653,2851,0.7991010286424258,0.2326879090579198,0.0,0.9859374761581421,13.945205479452055,15.406270215210414,1.0,64.0,1.3369804471731186,0.6034374535083771,0.025096078286878765,0.020524426829069853,0.1883548409791177,0.7991010286424258,0.2326879090579198,0.0,0.9859374761581421
60,122880,731.1716414238872,2854,0.8233095784372056,0.20821182270424118,0.0,0.9859374761581421,12.35672514619883,14.011115004213531,1.0,64.0,1.2831887006759644,0.6408824995160103,-0.011299194622552022,0.020772206131368876,0.14029674841922074,0.8233095784372056,0.20821182270424118,0.0,0.9859374761581421
61,124928,708.8844773583545,2857,0.826376488166196,0.15706648764844391,0.0,0.9859374761581421,12.261904761904763,10.742238668451623,1.0,64.0,1.2594693750143051,0.6602801233530045,-0.01710393140092492,0.01331983634736389,0.1027334750113596,0.826376488166196,0.15706648764844391,0.0,0.9859374761581421
62,126976,740.2817325171959,2859,0.8300781274257705,0.18315235041796785,0.0,0.9859374761581421,11.959302325581396,12.484109694411035,1.0,64.0,1.2959931045770645,0.6529267355799675,-0.003912678999768104,0.01552948891185224,0.1596306545282128,0.8300781274257705,0.18315235041796785,0.0,0.9859374761581421
63,129024,746.4571338295732,2862,0.8047087583817593,0.21537691798749953,0.0,0.9859374761581421,13.693877551020408,14.620650871400137,1.0,64.0,1.3532024919986725,0.610078327357769,0.02612312277778983,0.01637545961420983,0.14936435914433988,0.8047087583817593,0.21537691798749953,0.0,0.9859374761581421
64,131072,759.9362278601643,2865,0.8080051394358073,0.18966156404026652,0.0,0.9859374761581421,13.506849315068493,12.889013360829845,1.0,64.0,1.3931451737880707,0.600865513086319,-0.01899774163030088,0.017873199307359755,0.1486567965994835,0.8080051394358073,0.18966156404026652,0.0,0.9859374761581421
65,133120,748.1811692253235,2868,0.8041421992066723,0.17616713362046452,0.0,0.9859374761581421,13.832214765100671,12.111563438314597,1.0,64.0,1.3389131277799606,0.640058197081089,-0.016248024679953232,0.015171763021498919,0.13899119923281994,0.8041421992066723,0.17616713362046452,0.0,0.9859374761581421
66,135168,757.8436838012105,2870,0.7987225514811438,0.19066731313471053,0.0,0.9859374761581421,14.16891891891892,12.979395580768562,1.0,64.0,1.3912374824285507,0.6321510970592499,-0.003427956602536142,0.01577814808115363,0.10974260472867671,0.7987225514811438,0.19066731313471053,0.0,0.9859374761581421
67,137216,741.1438751541832,2873,0.818021473389096,0.18721622469054383,0.0,0.9859374761581421,12.809815950920246,12.764286905719596,1.0,64.0,1.3266823440790176,0.643230140209198,-0.002366695669479668,0.018258094089105725,0.1413208571405763,0.818021473389096,0.18721622469054383,0.0,0.9859374761581421
68,139264,739.3015700337362,2876,0.8177636682987213,0.20151719564918436,0.0,0.9859374761581421,12.78125,13.63482300719375,1.0,64.0,1.3323515057563782,0.6385656297206879,0.014969803567510098,0.01794196735136211,0.12691601930262247,0.8177636682987213,0.20151719564918436,0.0,0.9859374761581421
69,141312,741.8040043904077,2879,0.8407725705040826,0.13684202932443326,0.0,0.9859374761581421,11.283333333333333,9.499868420141407,1.0,64.0,1.2929036617279053,0.6907090246677399,-0.014712406671606004,0.013121204450726509,0.10860534886188214,0.8407725705040826,0.13684202932443326,0.0,0.9859374761581421
70,143360,744.9922171570846,2881,0.8249157942876131,0.18523956180153042,0.0,0.9859374761581421,12.365269461077844,12.811091415283244,1.0,64.0,1.3544670343399048,0.6649012491106987,0.03922167653217912,0.014650533557869494,0.11934180010063904,0.8249157942876131,0.18523956180153042,0.0,0.9859374761581421
71,145408,711.9337828578798,2884,0.8170665305468344,0.19471716007003873,0.0,0.9859374761581421,12.870967741935484,13.292592978637902,1.0,64.0,1.4338661283254623,0.6413948014378548,0.012669742456637323,0.01915845600888133,0.1328201080928164,0.8170665305468344,0.19471716007003873,0.0,0.9859374761581421
72,147456,744.4018726139312,2887,0.8142899494571022,0.2014431649431332,0.0,0.9859374761581421,12.981012658227849,13.44207993201104,1.0,64.0,1.4180857241153717,0.6315994188189507,0.005315598980814684,0.016233415459282696,0.15183912759871565,0.8142899494571022,0.2014431649431332,0.0,0.9859374761581421
73,149504,750.8000225853555,2890,0.7743678451266908,0.24552833656124218,0.0,0.9859374761581421,15.610687022900763,16.12194584086978,1.0,64.0,1.502973958849907,0.5902783647179604,0.03982557915151119,0.019204386277124286,0.1277070329638043,0.7743678451266908,0.24552833656124218,0.0,0.9859374761581421
74,151552,734.3676048234383,2893,0.8270999211224781,0.19031571848318957,0.0,0.9859374761581421,12.159235668789808,12.966153663175202,1.0,64.0,1.4586196541786194,0.6234854906797409,0.00457711370108882,0.018547591171227396,0.12854155540723355,0.8270999211224781,0.19031571848318957,0.0,0.9859374761581421
75,153600,749.6079007703567,2895,0.7855550730145061,0.2263079364854403,0.0,0.9859374761581421,14.951048951048952,15.089165599201344,1.0,64.0,1.4138389378786087,0.5871255546808243,-0.005801330058602616,0.021761939395219088,0.13404250408462876,0.7855550730145061,0.2263079364854403,0.0,0.9859374761581421
76,155648,732.6888231520513,2898,0.8140523528510873,0.175036549500451,0.0,0.9859374761581421,13.084415584415584,11.826094468282594,1.0,64.0,1.414324402809143,0.6353445127606392,-0.03233795892447233,0.017839953768998384,0.11334114040982361,0.8140523528510873,0.175036549500451,0.0,0.9859374761581421
77,157696,738.526050006762,2901,0.801445575595713,0.2085686439652238,0.0,0.9859374761581421,13.877551020408163,13.930780268903035,1.0,64.0,1.407293125987053,0.6289847195148468,0.008782540855463594,0.018039864720776677,0.13014570997706282,0.801445575595713,0.2085686439652238,0.0,0.9859374761581421
78,159744,742.5850795453857,2904,0.8095727843951576,0.20586619045662866,0.0,0.9859374761581421,13.316455696202532,13.782252671596664,1.0,64.0,1.4090411514043808,0.6229671388864517,0.00022920974879525602,0.019370569032616913,0.1246256731414297,0.8095727843951576,0.20586619045662866,0.0,0.9859374761581421
79,161792,747.3025861651228,2906,0.8052861213490561,0.1998412618591702,0.0,0.9859374761581421,13.707792207792208,13.676658153311308,1.0,64.0,1.3792672008275986,0.6348875612020493,0.010390157694928348,0.01764204679057002,0.1306427588272901,0.8052861213490561,0.1998412618591702,0.0,0.9859374761581421
80,163840,741.2914285605797,2909,0.806913805748123,0.21982104359462168,0.0,0.9859374761581421,13.405228758169935,14.464487912421399,1.0,64.0,1.3756574839353561,0.6100008189678192,0.005089885322377086,0.018486724817194045,0.13821680241841633,0.806913805748123,0.21982104359462168,0.0,0.9859374761581421
81,165888,718.9822374880863,2912,0.8273253681028591,0.1912288702771472,0.0,0.9859374761581421,12.111764705882353,12.899356224380355,1.0,64.0,1.3179103881120682,0.6375081241130829,-0.015509933698922396,0.020102300215512514,0.12719489270537337,0.8273253681028591,0.1912288702771472,0.0,0.9859374761581421
82,167936,744.5862224842307,2915,0.839407704510661,0.15588090472384522,0.0,0.9859374761581421,11.337209302325581,10.657577787894853,1.0,64.0,1.2913082242012024,0.6641459763050079,-0.007106656164978631,0.014172972179949284,0.10218316309205087,0.839407704510661,0.15588090472384522,0.0,0.9859374761581421
83,169984,749.6945858896455,2917,0.8021354178587595,0.22638631257487316,0.0,0.9859374761581421,13.833333333333334,15.288957525685726,1.0,64.0,1.3860819786787033,0.628944605588913,0.03762152185663581,0.021278089843690395,0.13443798843454058,0.8021354178587595,0.22638631257487316,0.0,0.9859374761581421
84,172032,737.4980965278171,2920,0.8372128399642738,0.18477352417290469,0.0,0.9859374761581421,11.383783783783784,12.29188951484443,1.0,64.0,1.2759462594985962,0.671833299100399,-0.020620683790184557,0.018955282983370125,0.1430537576698558,0.8372128399642738,0.18477352417290469,0.0,0.9859374761581421
85,174080,744.8998333631642,2923,0.8371093758316928,0.1653065816245049,0.0,0.9859374761581421,11.459302325581396,11.148238758666192,1.0,64.0,1.3053798377513885,0.6756074279546738,-0.0029540645773522556,0.015302602318115532,0.12453618578652459,0.8371093758316928,0.1653065816245049,0.0,0.9859374761581421
86,176128,726.9418543640877,2926,0.8275017555426346,0.18391173412222547,0.0,0.9859374761581421,12.106741573033707,12.383155446850207,1.0,64.0,1.3298998475074768,0.6717409193515778,0.007211170915979892,0.019135188776999712,0.14722848308283176,0.8275017555426346,0.18391173412222547,0.0,0.9859374761581421
87,178176,736.9608491500863,2929,0.8509359132819975,0.14298998911409033,0.0,0.9859374761581421,10.527918781725889,9.755148698271253,1.0,64.0,1.3083989769220352,0.7153102830052376,-0.0015755342246848159,0.014782088808715343,0.13262704712642398,0.8509359132819975,0.14298998911409033,0.0,0.9859374761581421
